Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Amp
High Voltage:,0
Conversion Gain:,1024
Coarse Gain:,1
Fine Gain:,1.00
Upper Discriminator:,3
Lower Discriminator:,0
Calibration Coefficients:,0.004836734693877354,0.003244897959183674
Calibration Channels:,360,409
Calibration Energies:,1.173,1.332
Elapsed Real Time:,367.26
Elapsed Live Time:,350.34
Start Time:,May 10, 2025, 01:03:26
End Time:,May 10, 2025, 01:09:34
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
189,0.6181224489795917,1354
190,0.6213673469387754,1340
191,0.6246122448979591,1345
192,0.6278571428571428,1391
193,0.6311020408163265,1252
194,0.6343469387755101,1342
195,0.6375918367346938,1271
196,0.6408367346938775,1303
197,0.6440816326530612,1329
198,0.6473265306122448,1294
199,0.6505714285714285,1394
200,0.6538163265306122,1312
201,0.6570612244897959,1356
202,0.6603061224489795,1355
203,0.6635510204081632,1326
204,0.6667959183673469,1394
205,0.6700408163265306,1370
206,0.6732857142857142,1391
207,0.6765306122448979,1329
208,0.6797755102040816,1399
209,0.6830204081632653,1415
210,0.6862653061224488,1374
211,0.6895102040816325,1390
212,0.6927551020408163,1477
213,0.696,1395
214,0.6992448979591835,1372
215,0.7024897959183672,1375
216,0.705734693877551,1378
217,0.7089795918367346,1409
218,0.7122244897959182,1423
219,0.7154693877551019,1487
220,0.7187142857142856,1430
221,0.7219591836734693,1454
222,0.7252040816326529,1464
223,0.7284489795918366,1534
224,0.7316938775510203,1476
225,0.734938775510204,1427
226,0.7381836734693876,1485
227,0.7414285714285713,1456
228,0.744673469387755,1502
229,0.7479183673469387,1528
230,0.7511632653061223,1470
231,0.754408163265306,1505
232,0.7576530612244897,1544
233,0.7608979591836734,1499
234,0.764142857142857,1518
235,0.7673877551020407,1477
236,0.7706326530612244,1572
237,0.7738775510204081,1550
238,0.7771224489795917,1523
239,0.7803673469387754,1559
240,0.7836122448979591,1587
241,0.7868571428571428,1559
242,0.7901020408163264,1528
243,0.7933469387755101,1540
244,0.7965918367346938,1524
245,0.7998367346938775,1588
246,0.8030816326530611,1520
247,0.8063265306122448,1509
248,0.8095714285714285,1572
249,0.8128163265306122,1595
250,0.8160612244897958,1606
251,0.8193061224489795,1635
252,0.8225510204081632,1577
253,0.8257959183673469,1607
254,0.8290408163265305,1599
255,0.8322857142857142,1601
256,0.8355306122448979,1656
257,0.8387755102040816,1627
258,0.8420204081632653,1627
259,0.8452653061224489,1588
260,0.8485102040816326,1637
261,0.8517551020408163,1658
262,0.855,1704
263,0.8582448979591836,1697
264,0.8614897959183673,1688
265,0.864734693877551,1676
266,0.8679795918367347,1661
267,0.8712244897959183,1701
268,0.874469387755102,1706
269,0.8777142857142857,1597
270,0.8809591836734694,1643
271,0.884204081632653,1676
272,0.8874489795918367,1657
273,0.8906938775510204,1643
274,0.8939387755102041,1658
275,0.8971836734693877,1599
276,0.9004285714285714,1712
277,0.9036734693877551,1761
278,0.9069183673469388,1680
279,0.9101632653061223,1705
280,0.913408163265306,1683
281,0.9166530612244898,1732
282,0.9198979591836735,1732
283,0.923142857142857,1668
284,0.9263877551020407,1623
285,0.9296326530612244,1664
286,0.9328775510204081,1704
287,0.9361224489795917,1676
288,0.9393673469387754,1697
289,0.9426122448979591,1593
290,0.9458571428571428,1551
291,0.9491020408163264,1606
292,0.9523469387755101,1570
293,0.9555918367346938,1570
294,0.9588367346938775,1500
295,0.9620816326530611,1387
296,0.9653265306122448,1447
297,0.9685714285714285,1445
298,0.9718163265306122,1447
299,0.9750612244897958,1387
300,0.9783061224489795,1386
301,0.9815510204081632,1286
302,0.9847959183673469,1380
303,0.9880408163265305,1351
304,0.9912857142857142,1264
305,0.9945306122448979,1335
306,0.9977755102040816,1274
307,1.0010204081632652,1296
308,1.004265306122449,1268
309,1.0075102040816326,1218
310,1.0107551020408163,1208
311,1.014,1214
312,1.0172448979591837,1181
313,1.0204897959183672,1162
314,1.023734693877551,1239
315,1.0269795918367346,1129
316,1.0302244897959183,1249
317,1.033469387755102,1162
318,1.0367142857142857,1198
319,1.0399591836734694,1159
320,1.043204081632653,1154
321,1.0464489795918368,1129
322,1.0496938775510203,1235
323,1.052938775510204,1243
324,1.0561836734693877,1247
325,1.0594285714285714,1274
326,1.062673469387755,1162
327,1.0659183673469388,1114
328,1.0691632653061225,1158
329,1.0724081632653062,1168
330,1.0756530612244897,1166
331,1.0788979591836734,1147
332,1.082142857142857,1181
333,1.0853877551020408,1105
334,1.0886326530612245,1022
335,1.0918775510204082,1108
336,1.0951224489795919,1057
337,1.0983673469387756,1092
338,1.101612244897959,1070
339,1.1048571428571428,1137
340,1.1081020408163265,1081
341,1.1113469387755102,1148
342,1.1145918367346939,1263
343,1.1178367346938776,1242
344,1.1210816326530613,1303
345,1.124326530612245,1428
346,1.1275714285714284,1493
347,1.1308163265306121,1578
348,1.1340612244897958,1780
349,1.1373061224489796,1872
350,1.1405510204081633,1979
351,1.143795918367347,2233
352,1.1470408163265307,2470
353,1.1502857142857144,2502
354,1.1535306122448978,2611
355,1.1567755102040815,2809
356,1.1600204081632652,3007
357,1.163265306122449,3142
358,1.1665102040816326,3155
359,1.1697551020408163,3219
360,1.173,3256
361,1.1762448979591837,3106
362,1.1794897959183672,3062
363,1.182734693877551,3013
364,1.1859795918367346,2981
365,1.1892244897959183,2821
366,1.192469387755102,2591
367,1.1957142857142857,2489
368,1.1989591836734694,2479
369,1.2022040816326531,2164
370,1.2054489795918366,1977
371,1.2086938775510203,1769
372,1.211938775510204,1643
373,1.2151836734693877,1514
374,1.2184285714285714,1320
375,1.2216734693877551,1178
376,1.2249183673469388,1057
377,1.2281632653061225,991
378,1.231408163265306,869
379,1.2346530612244897,893
380,1.2378979591836734,746
381,1.241142857142857,745
382,1.2443877551020408,688
383,1.2476326530612245,658
384,1.2508775510204082,662
385,1.254122448979592,679
386,1.2573673469387756,630
387,1.260612244897959,672
388,1.2638571428571428,717
389,1.2671020408163265,701
390,1.2703469387755102,801
391,1.273591836734694,793
392,1.2768367346938776,920
393,1.2800816326530613,980
394,1.283326530612245,1014
395,1.2865714285714285,1165
396,1.2898163265306122,1230
397,1.2930612244897959,1350
398,1.2963061224489796,1564
399,1.2995510204081633,1674
400,1.302795918367347,1794
401,1.3060408163265307,1885
402,1.3092857142857144,2018
403,1.3125306122448979,2124
404,1.3157755102040816,2228
405,1.3190204081632653,2272
406,1.322265306122449,2327
407,1.3255102040816327,2518
408,1.3287551020408164,2487
409,1.332,2511
410,1.3352448979591838,2561
411,1.3384897959183673,2458
412,1.341734693877551,2422
413,1.3449795918367347,2309
414,1.3482244897959184,2176
415,1.351469387755102,2133
416,1.3547142857142858,1969
417,1.3579591836734695,1925
418,1.3612040816326532,1805
419,1.3644489795918366,1696
420,1.3676938775510203,1498
421,1.370938775510204,1396
422,1.3741836734693877,1256
423,1.3774285714285714,1155
424,1.3806734693877551,1103
425,1.3839183673469388,938
426,1.3871632653061226,906
427,1.390408163265306,794
428,1.3936530612244897,757
429,1.3968979591836734,685
430,1.4001428571428571,648
431,1.4033877551020408,605
432,1.4066326530612245,552
433,1.4098775510204082,576
434,1.413122448979592,518
435,1.4163673469387754,480
436,1.4196122448979591,465
437,1.4228571428571428,448
438,1.4261020408163265,425
439,1.4293469387755102,431
440,1.432591836734694,445
441,1.4358367346938776,432
442,1.4390816326530613,409
443,1.4423265306122448,409
444,1.4455714285714285,385
445,1.4488163265306122,407
446,1.452061224489796,377
447,1.4553061224489796,407
448,1.4585510204081633,419
449,1.461795918367347,399
450,1.4650408163265307,417
451,1.4682857142857144,392
452,1.471530612244898,362
453,1.4747755102040816,364
454,1.4780204081632653,391
455,1.481265306122449,358
456,1.4845102040816327,391
457,1.4877551020408164,370
458,1.491,369
459,1.4942448979591838,344
460,1.4974897959183673,363
461,1.500734693877551,337
462,1.5039795918367347,384
463,1.5072244897959184,397
464,1.510469387755102,378
465,1.5137142857142858,395
466,1.5169591836734695,369
467,1.5202040816326532,387
468,1.5234489795918367,394
469,1.5266938775510204,367
470,1.529938775510204,365
471,1.5331836734693878,381
472,1.5364285714285715,382
473,1.5396734693877552,389
474,1.5429183673469389,371
475,1.5461632653061226,370
476,1.549408163265306,355
477,1.5526530612244898,341
478,1.5558979591836735,357
479,1.5591428571428572,358
480,1.5623877551020409,416
481,1.5656326530612246,361
482,1.5688775510204083,374
483,1.572122448979592,341
484,1.5753673469387754,353
485,1.5786122448979591,380
486,1.5818571428571429,349
487,1.5851020408163266,336
488,1.5883469387755103,349
489,1.591591836734694,348
490,1.5948367346938777,351
491,1.5980816326530614,337
492,1.6013265306122448,348
493,1.6045714285714285,348
494,1.6078163265306122,356
495,1.611061224489796,362
496,1.6143061224489796,350
497,1.6175510204081633,364
498,1.620795918367347,354
499,1.6240408163265307,360
500,1.6272857142857142,345
501,1.630530612244898,317
502,1.6337755102040816,337
503,1.6370204081632653,364
504,1.640265306122449,320
505,1.6435102040816327,338
506,1.6467551020408164,372
507,1.6500000000000001,376
508,1.6532448979591836,330
509,1.6564897959183673,366
510,1.659734693877551,335
511,1.6629795918367347,312
512,1.6662244897959184,384
513,1.6694693877551021,367
514,1.6727142857142858,337
515,1.6759591836734695,331
516,1.6792040816326532,336
517,1.6824489795918367,352
518,1.6856938775510204,351
519,1.688938775510204,341
520,1.6921836734693878,337
521,1.6954285714285715,335
522,1.6986734693877552,334
523,1.701918367346939,357
524,1.7051632653061226,353
525,1.708408163265306,326
526,1.7116530612244898,365
527,1.7148979591836735,376
528,1.7181428571428572,359
529,1.721387755102041,362
530,1.7246326530612246,342
531,1.7278775510204083,348
532,1.731122448979592,327
533,1.7343673469387755,325
534,1.7376122448979592,291
535,1.7408571428571429,337
536,1.7441020408163266,326
537,1.7473469387755103,334
538,1.750591836734694,349
539,1.7538367346938777,314
540,1.7570816326530614,332
541,1.7603265306122449,319
542,1.7635714285714286,313
543,1.7668163265306123,316
544,1.770061224489796,348
545,1.7733061224489797,313
546,1.7765510204081634,344
547,1.779795918367347,329
548,1.7830408163265308,368
549,1.7862857142857143,330
550,1.789530612244898,324
551,1.7927755102040817,317
552,1.7960204081632654,348
553,1.799265306122449,319
554,1.8025102040816328,312
555,1.8057551020408165,303
556,1.8090000000000002,328
557,1.8122448979591836,301
558,1.8154897959183673,315
559,1.818734693877551,280
560,1.8219795918367347,298
561,1.8252244897959184,325
562,1.8284693877551021,311
563,1.8317142857142859,326
564,1.8349591836734696,315
565,1.838204081632653,314
566,1.8414489795918367,314
567,1.8446938775510204,299
568,1.8479387755102041,301
569,1.8511836734693878,298
570,1.8544285714285715,320
571,1.8576734693877552,322
572,1.860918367346939,315
573,1.8641632653061224,311
574,1.8674081632653061,319
575,1.8706530612244898,303
576,1.8738979591836735,306
577,1.8771428571428572,310
578,1.880387755102041,298
579,1.8836326530612246,317
580,1.8868775510204083,329
581,1.890122448979592,356
582,1.8933673469387755,292
583,1.8966122448979592,318
584,1.899857142857143,302
585,1.9031020408163266,297
586,1.9063469387755103,286
587,1.909591836734694,290
588,1.9128367346938777,300
589,1.9160816326530614,298
590,1.919326530612245,310
591,1.9225714285714286,315
592,1.9258163265306123,303
593,1.929061224489796,318
594,1.9323061224489797,309
595,1.9355510204081634,342
596,1.938795918367347,296
597,1.9420408163265308,294
598,1.9452857142857143,340
599,1.948530612244898,283
600,1.9517755102040817,300
601,1.9550204081632654,303
602,1.958265306122449,271
603,1.9615102040816328,295
604,1.9647551020408165,284
605,1.9680000000000002,289
606,1.9712448979591837,319
607,1.9744897959183674,307
608,1.977734693877551,306
609,1.9809795918367348,277
610,1.9842244897959185,297
611,1.9874693877551022,287
612,1.9907142857142859,295
613,1.9939591836734696,300
614,1.997204081632653,286
615,2.0004489795918365,304
616,2.0036938775510205,285
617,2.0069387755102044,305
618,2.010183673469388,317
619,2.0134285714285713,315
620,2.0166734693877553,315
621,2.0199183673469387,275
622,2.0231632653061227,315
623,2.026408163265306,300
624,2.02965306122449,267
625,2.0328979591836736,300
626,2.036142857142857,298
627,2.039387755102041,302
628,2.0426326530612244,290
629,2.0458775510204084,303
630,2.049122448979592,296
631,2.0523673469387758,291
632,2.0556122448979592,307
633,2.058857142857143,287
634,2.0621020408163266,291
635,2.06534693877551,286
636,2.068591836734694,283
637,2.0718367346938775,311
638,2.0750816326530614,314
639,2.078326530612245,283
640,2.081571428571429,288
641,2.0848163265306123,292
642,2.0880612244897963,276
643,2.0913061224489797,297
644,2.094551020408163,298
645,2.097795918367347,306
646,2.1010408163265306,295
647,2.1042857142857145,284
648,2.107530612244898,286
649,2.110775510204082,309
650,2.1140204081632654,269
651,2.117265306122449,315
652,2.120510204081633,290
653,2.1237551020408163,300
654,2.1270000000000002,280
655,2.1302448979591837,319
656,2.1334897959183676,284
657,2.136734693877551,281
658,2.139979591836735,297
659,2.1432244897959185,293
660,2.146469387755102,280
661,2.149714285714286,283
662,2.1529591836734694,309
663,2.1562040816326533,286
664,2.159448979591837,314
665,2.1626938775510207,320
666,2.165938775510204,284
667,2.1691836734693877,311
668,2.1724285714285716,311
669,2.175673469387755,298
670,2.178918367346939,312
671,2.1821632653061225,330
672,2.1854081632653064,297
673,2.18865306122449,264
674,2.191897959183674,304
675,2.1951428571428573,284
676,2.1983877551020408,304
677,2.2016326530612247,302
678,2.204877551020408,320
679,2.208122448979592,299
680,2.2113673469387756,294
681,2.2146122448979595,308
682,2.217857142857143,281
683,2.2211020408163265,298
684,2.2243469387755104,278
685,2.227591836734694,297
686,2.2308367346938778,266
687,2.2340816326530613,310
688,2.237326530612245,309
689,2.2405714285714287,310
690,2.2438163265306126,294
691,2.247061224489796,289
692,2.2503061224489795,353
693,2.2535510204081635,312
694,2.256795918367347,302
695,2.260040816326531,293
696,2.2632857142857143,284
697,2.2665306122448983,304
698,2.2697755102040817,307
699,2.2730204081632652,289
700,2.276265306122449,278
701,2.2795102040816326,303
702,2.2827551020408166,296
703,2.286,307
704,2.289244897959184,303
705,2.2924897959183674,308
706,2.2957346938775514,300
707,2.298979591836735,308
708,2.3022244897959183,293
709,2.3054693877551022,298
710,2.3087142857142857,302
711,2.3119591836734696,322
712,2.315204081632653,316
713,2.318448979591837,278
714,2.3216938775510205,299
715,2.3249387755102044,286
716,2.328183673469388,309
717,2.3314285714285714,279
718,2.3346734693877553,280
719,2.337918367346939,263
720,2.3411632653061227,294
721,2.344408163265306,290
722,2.34765306122449,302
723,2.3508979591836736,300
724,2.354142857142857,305
725,2.357387755102041,276
726,2.3606326530612245,296
727,2.3638775510204084,266
728,2.367122448979592,276
729,2.370367346938776,300
730,2.3736122448979593,310
731,2.3768571428571432,285
732,2.3801020408163267,289
733,2.38334693877551,302
734,2.386591836734694,331
735,2.3898367346938776,272
736,2.3930816326530615,273
737,2.396326530612245,298
738,2.399571428571429,311
739,2.4028163265306124,276
740,2.406061224489796,320
741,2.40930612244898,290
742,2.4125510204081633,302
743,2.415795918367347,305
744,2.4190408163265307,303
745,2.4222857142857146,330
746,2.425530612244898,266
747,2.428775510204082,290
748,2.4320204081632655,273
749,2.435265306122449,279
750,2.438510204081633,301
751,2.4417551020408164,317
752,2.4450000000000003,299
753,2.4482448979591838,320
754,2.4514897959183677,288
755,2.454734693877551,298
756,2.4579795918367346,309
757,2.4612244897959186,293
758,2.464469387755102,280
759,2.467714285714286,297
760,2.4709591836734695,307
761,2.4742040816326534,324
762,2.477448979591837,308
763,2.4806938775510208,315
764,2.4839387755102043,282
765,2.4871836734693877,303
766,2.4904285714285717,309
767,2.493673469387755,291
768,2.496918367346939,298
769,2.5001632653061225,297
770,2.5034081632653065,305
771,2.50665306122449,324
772,2.509897959183674,326
773,2.5131428571428573,331
774,2.516387755102041,314
775,2.5196326530612247,313
776,2.5228775510204082,297
777,2.526122448979592,334
778,2.5293673469387756,331
779,2.5326122448979596,326
780,2.535857142857143,296
781,2.5391020408163265,294
782,2.5423469387755104,351
783,2.545591836734694,311
784,2.548836734693878,309
785,2.5520816326530613,328
786,2.5553265306122452,312
787,2.5585714285714287,304
788,2.5618163265306126,326
789,2.565061224489796,348
790,2.5683061224489796,325
791,2.5715510204081635,322
792,2.574795918367347,310
793,2.578040816326531,315
794,2.5812857142857144,340
795,2.5845306122448983,310
796,2.587775510204082,326
797,2.5910204081632653,313
798,2.594265306122449,307
799,2.5975102040816327,291
800,2.6007551020408166,313
801,2.604,349
802,2.607244897959184,321
803,2.6104897959183675,294
804,2.6137346938775514,309
805,2.616979591836735,287
806,2.6202244897959184,310
807,2.6234693877551023,318
808,2.626714285714286,283
809,2.6299591836734697,296
810,2.633204081632653,294
811,2.636448979591837,301
812,2.6396938775510206,322
813,2.642938775510204,329
814,2.646183673469388,312
815,2.6494285714285715,322
816,2.6526734693877554,278
817,2.655918367346939,284
818,2.659163265306123,336
819,2.6624081632653063,322
820,2.66565306122449,330
821,2.6688979591836737,327
822,2.672142857142857,318
823,2.675387755102041,322
824,2.6786326530612246,284
825,2.6818775510204085,330
826,2.685122448979592,324
827,2.688367346938776,313
828,2.6916122448979594,342
829,2.694857142857143,276
830,2.6981020408163268,326
831,2.7013469387755102,339
832,2.704591836734694,335
833,2.7078367346938776,348
834,2.7110816326530616,308
835,2.714326530612245,335
836,2.717571428571429,317
837,2.7208163265306125,329
838,2.724061224489796,314
839,2.72730612244898,318
840,2.7305510204081633,343
841,2.7337959183673473,317
842,2.7370408163265307,312
843,2.7402857142857147,310
844,2.743530612244898,351
845,2.746775510204082,342
846,2.7500204081632655,296
847,2.753265306122449,325
848,2.756510204081633,330
849,2.7597551020408164,303
850,2.7630000000000003,335
851,2.766244897959184,380
852,2.7694897959183677,342
853,2.7727346938775512,309
854,2.7759795918367347,343
855,2.7792244897959186,325
856,2.782469387755102,341
857,2.785714285714286,335
858,2.7889591836734695,345
859,2.7922040816326534,330
860,2.795448979591837,352
861,2.798693877551021,324
862,2.8019387755102043,315
863,2.805183673469388,336
864,2.8084285714285717,352
865,2.811673469387755,341
866,2.814918367346939,333
867,2.8181632653061226,371
868,2.8214081632653065,329
869,2.82465306122449,320
870,2.8278979591836735,329
871,2.8311428571428574,326
872,2.834387755102041,350
873,2.837632653061225,373
874,2.8408775510204083,357
875,2.844122448979592,336
876,2.8473673469387757,340
877,2.8506122448979596,369
878,2.853857142857143,318
879,2.8571020408163266,333
880,2.8603469387755105,362
881,2.863591836734694,328
882,2.866836734693878,320
883,2.8700816326530614,365
884,2.8733265306122453,341
885,2.876571428571429,349
886,2.8798163265306123,347
887,2.883061224489796,343
888,2.8863061224489797,349
889,2.8895510204081636,309
890,2.892795918367347,336
891,2.896040816326531,370
892,2.8992857142857145,332
893,2.9025306122448984,329
894,2.905775510204082,350
895,2.9090204081632653,328
896,2.9122653061224493,346
897,2.9155102040816328,335
898,2.9187551020408167,328
899,2.922,336
900,2.925244897959184,315
901,2.9284897959183676,328
902,2.9317346938775515,313
903,2.934979591836735,399
904,2.9382244897959184,357
905,2.9414693877551024,335
906,2.944714285714286,338
907,2.9479591836734698,345
908,2.9512040816326532,361
909,2.954448979591837,369
910,2.9576938775510206,350
911,2.960938775510204,373
912,2.964183673469388,339
913,2.9674285714285715,359
914,2.9706734693877554,380
915,2.973918367346939,383
916,2.977163265306123,288
917,2.9804081632653063,382
918,2.9836530612244903,346
919,2.9868979591836737,369
920,2.990142857142857,376
921,2.993387755102041,339
922,2.9966326530612246,350
923,2.9998775510204085,351
924,3.003122448979592,356
925,3.006367346938776,325
926,3.0096122448979594,361
927,3.012857142857143,364
928,3.016102040816327,385
929,3.0193469387755103,338
930,3.0225918367346942,346
931,3.0258367346938777,354
932,3.0290816326530616,334
933,3.032326530612245,372
934,3.035571428571429,319
935,3.0388163265306125,353
936,3.042061224489796,351
937,3.04530612244898,337
938,3.0485510204081634,355
939,3.0517959183673473,331
940,3.055040816326531,364
941,3.0582857142857147,294
942,3.061530612244898,349
943,3.0647755102040817,348
944,3.0680204081632656,337
945,3.071265306122449,349
946,3.074510204081633,330
947,3.0777551020408165,361
948,3.0810000000000004,372
949,3.084244897959184,331
950,3.087489795918368,336
951,3.0907346938775513,297
952,3.0939795918367348,335
953,3.0972244897959187,333
954,3.100469387755102,360
955,3.103714285714286,326
956,3.1069591836734696,293
957,3.1102040816326535,323
958,3.113448979591837,307
959,3.1166938775510205,291
960,3.1199387755102044,285
961,3.123183673469388,282
962,3.126428571428572,300
963,3.1296734693877553,300
964,3.132918367346939,321
965,3.1361632653061227,268
966,3.1394081632653066,281
967,3.14265306122449,288
968,3.1458979591836735,271
969,3.1491428571428575,304
970,3.152387755102041,285
971,3.155632653061225,274
972,3.1588775510204083,291
973,3.1621224489795923,282
974,3.1653673469387757,260
975,3.1686122448979597,259
976,3.171857142857143,265
977,3.1751020408163266,293
978,3.1783469387755106,277
979,3.181591836734694,288
980,3.184836734693878,250
981,3.1880816326530614,273
982,3.1913265306122454,236
983,3.194571428571429,260
984,3.1978163265306123,294
985,3.2010612244897962,252
986,3.2043061224489797,239
987,3.2075510204081636,260
988,3.210795918367347,261
989,3.214040816326531,244
990,3.2172857142857145,242
991,3.2205306122448984,253
992,3.223775510204082,262
993,3.2270204081632654,245
994,3.2302653061224493,265
995,3.233510204081633,249
996,3.2367551020408167,247
997,3.24,229
998,3.243244897959184,266
